class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,ID,fold,idx
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33_D12_1,-1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33_D12_2,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34_D12_1,-1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34_D12_2,-1,15
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1043_F9_4,-1,44
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1043_F9_7,-1,31
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_C7_2,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_C7_3,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043_C8_1,-1,28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043_C8_2,-1,44
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_C7_3,-1,17
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_C7_4,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1370_G12_1,-1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1370_G12_2,-1,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1372_G12_2,-1,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1372_G12_3,-1,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964_E1_1,-1,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1964_E1_2,-1,30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1005_D11_1,-1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1005_D11_2,-1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1015_D11_10,-1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1015_D11_9,-1,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1043_D8_1,-1,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1043_D8_2,-1,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_D6_1,-1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_D6_2,-1,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1184_C10_1,-1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1184_C10_2,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256_B6_1,-1,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256_B6_2,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272_B9_2,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272_B9_3,-1,28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037_F6_2,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037_F6_3,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039_F6_2,-1,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039_F6_3,-1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_E6_1,-1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_E6_2,-1,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1018_F7_1,-1,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1018_F7_2,-1,29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_F7_1,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_F7_2,-1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1242_C5_1,-1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1242_C5_2,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045_D5_1,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045_D5_2,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049_D5_1,-1,23
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049_D5_2,-1,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1178_C8_2,-1,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1178_C8_4,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005_D12_1,-1,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005_D12_2,-1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1015_D12_1,-1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1015_D12_2,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089_C7_1,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089_C7_2,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337_A5_3,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337_A5_6,-1,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338_A5_1,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338_A5_2,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_D8_4,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_D8_5,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043_C9_1,-1,29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043_C9_2,-1,32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_D8_2,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_D8_3,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060_A8_4,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060_A8_5,-1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1105_A8_7,-1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1105_A8_8,-1,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_F9_1,-1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_F9_2,-1,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62_D11_1,-1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62_D11_2,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183_H11_4,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183_H11_5,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38_A2_1,-1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38_A2_2,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_A2_1,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39_A2_2,-1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1089_H5_1,-1,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1089_H5_2,-1,25
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005_B11_1,-1,8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005_B11_2,-1,4
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015_B11_2,-1,23
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015_B11_3,-1,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013_B12_2,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013_B12_3,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017_B12_1,-1,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017_B12_2,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176_A9_1,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176_A9_3,-1,14
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005_A12_1,-1,10
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005_A12_2,-1,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015_A12_1,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015_A12_2,-1,19
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117_E1_2,-1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1029_E12_12,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1029_E12_6,-1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,995_E12_3,-1,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,995_E12_4,-1,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100_H4_1,-1,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1100_H4_2,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037_C8_1,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037_C8_2,-1,16
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1039_C8_1,-1,21
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1039_C8_3,-1,22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176_A10_2,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176_A10_3,-1,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431_D5_1,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431_D5_2,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975_A3_1,-1,34
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975_A3_2,-1,35
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011_G12_1,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011_G12_3,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_F11_1,-1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_F11_2,-1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1666_A4_31,-1,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1666_A4_33,-1,34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_G11_1,-1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1089_G11_3,-1,22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352_G5_1,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352_G5_2,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378_G6_2,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378_G6_5,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416_A11_2,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416_A11_3,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696_G6_1,-1,45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696_G6_2,-1,48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_A8_1,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_A8_2,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043_A9_1,-1,41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043_A9_2,-1,30
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_A8_1,-1,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_A8_2,-1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1018_G7_1,-1,19
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1018_G7_2,-1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1218_G7_1,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1037_B7_1,-1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1037_B7_3,-1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1039_B7_4,-1,24
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1176_D9_4,-1,27
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308_F4_3,-1,24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308_F4_5,-1,13
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1888_F8_6,-1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79_E6_1,-1,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79_E6_2,-1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80_E6_1,-1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80_E6_2,-1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81_E6_3,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164_G8_1,-1,24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164_G8_2,-1,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1045_E6_1,-1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1045_E6_2,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1542_E9_1,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1542_E9_2,-1,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1551_D10_1,-1,22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1551_D10_4,-1,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1018_H9_1,-1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1018_H9_2,-1,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1218_H9_4,-1,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1218_H9_5,-1,22
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1055_B9_2,-1,17
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1055_B9_4,-1,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1666_A6_34,-1,44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1666_A6_35,-1,47
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370_C11_5,-1,7
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370_C11_7,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372_C11_2,-1,41
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372_C11_3,-1,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123_C6_2,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123_C6_3,-1,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702_G9_33,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702_G9_34,-1,23
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32_C7_2,-1,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276_C10_3,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276_C10_4,-1,9
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370_B11_1,-1,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370_B11_2,-1,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372_B11_2,-1,31
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372_B11_3,-1,25
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037_A12_2,-1,12
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037_A12_3,-1,18
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039_A12_2,-1,37
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303_A7_3,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303_A7_5,-1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1018_C12_1,-1,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1018_C12_2,-1,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1218_C12_1,-1,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1218_C12_2,-1,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1252_C11_3,-1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1252_C11_4,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408_E3_1,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408_E3_2,-1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4_E3_1,-1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4_E3_2,-1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5_E3_1,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5_E3_2,-1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6_E3_1,-1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6_E3_2,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1103_E5_1,-1,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1103_E5_2,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1248_D9_2,-1,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060_F10_2,-1,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060_F10_3,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105_F10_1,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105_F10_2,-1,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768_H3_22,-1,48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227_F4_3,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227_F4_4,-1,24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252_G10_3,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252_G10_5,-1,11
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271_F4_1,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271_F4_2,-1,10
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1672_B4_8,-1,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1690_F6_1,-1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1690_F6_3,-1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1501_D10_1,-1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1501_D10_4,-1,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1522_D10_1,-1,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1522_D10_2,-1,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1918_E3_15,-1,36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1918_E3_6,-1,32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_E3_1,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_E3_2,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252_F10_3,-1,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252_F10_4,-1,6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_B12_1,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_B12_2,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768_G3_15,-1,55
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768_G3_2,-1,36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170_C2_2,-1,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170_C2_3,-1,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26_H8_1,-1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26_H8_2,-1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27_H8_1,-1,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27_H8_2,-1,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28_H8_1,-1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28_H8_2,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_A2_1,-1,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_A2_2,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185_C4_1,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185_C4_3,-1,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234_C4_1,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234_C4_2,-1,7
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187_B12_1,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187_B12_2,-1,13
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504_E6_1,-1,30
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504_E6_3,-1,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512_E6_1,-1,32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512_E6_4,-1,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1018_E10_2,-1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1018_E10_3,-1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1218_E10_1,-1,14
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_G12_13,-1,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018_G12_6,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_G12_1,-1,18
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218_G12_2,-1,26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112_B1_1,-1,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112_B1_2,-1,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113_B1_1,-1,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113_B1_2,-1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1104_H9_1,-1,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1104_H9_2,-1,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1492_F4_1,-1,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1492_F4_2,-1,28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262_A4_5,-1,32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262_A4_6,-1,28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123_H5_1,-1,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123_H5_2,-1,9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_B2_1,-1,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_B2_2,-1,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103_C2_2,-1,15
